Date,Tonnes Milled (wet),SAG Mill Power,Ball Mill Power,Cyclone Feed Slurry Mass Flow,Cyclone Feed Slurry Density,Cyclone Feed Slurry Solids Mass Flow,Cyclone Feed Slurry Percentage Solids,Feed Grade,First Concentrate Grade,First Conc Slurry Mass Flow,First Conc Slurry Density,First Conc Slurry Solids Mass Flow,First Conc Slurry Percentage Solids,Combined Conc Grade,Combined Conc Slurry Mass Flow,Combined Conc Slurry Density,Combined Conc Slurry Solids Mass Flow,Combined Conc Slurry Percentage Solids,Tails Grade,Tails Slurry Mass Flow,Tails Slurry Density,Tails Slurry Solids Mass Flow,Tails Slurry Percentage Solids,Cell 1 Level,Cell 1 Air Flow Rate,Cell 2 Air Flow Rate,Cell 3 Level,Cell 3 Air Flow Rate,Cell 4 Air Flow Rate,Cell 5 Level,Cell 5 Air Flow Rate,Cell 6 Air Flow Rate,Cell 7 Level,Cell 7 Air Flow Rate,Rougher 1 Collector Volume Flow Rate,Rougher 2 Collector Volume Flow Rate,Rougher Depressant Volume Flow Rate,Rougher Frother Volume Flow Rate,Recovery,Rougher Feed P80,Rougher Tail P80,Rougher First Conc Grade,Rougher Tail Grade,Mass Pull,rtg_ccg
2024-02-08 9:00:00,381,3619.526051,3520.490162,2054.045741,1.867506357,1478.421971,71.97609778,2.492103553,26.28641552,68.35644543,1.336540436,22.94950686,33.57328883,23.90387008,166.7578945,1.332153757,57.06274643,34.21891755,0.153554248,752.2137714,1.32031077,283.8717547,37.73817571,22.4017194,1047.940847,1001.094364,45.0161882,1100.653014,1230.167309,66.19243076,1349.959255,964.5864658,71.97917513,1099.950569,0.050721874,0.0111827,3.101098584,0.000910931,91.25543353,130.4534562,142.5349845,25.69744343,0.1733,8.940773284,low
2024-02-08 14:00:00,372,3431.995338,3506.138137,2144.799024,1.865208329,1541.55019,71.87387595,2.391084795,25.22805299,66.81000589,1.330599528,22.13273638,33.1278767,23.77477632,154.5222273,1.30405065,49.33282814,31.92604003,0.163585473,747.2818595,1.312266258,276.6133033,37.01592643,22.00045882,1002.920374,1001.147809,44.98448281,1101.52448,1230.941831,65.95728508,1349.857204,981.577143,71.99441811,1099.902263,0.052494462,0.010953257,3.115035174,0.000910931,90.76880864,130.4534562,142.5349845,25.69744343,0.1733,8.940773284,low
2024-02-08 15:00:00,382,3423.188727,3491.402469,2150.91622,1.873920879,1554.25431,72.26010455,2.256375102,24.74266783,66.66257133,1.329752812,22.04136,33.06407113,23.19922356,153.8743289,1.310348337,49.91986036,32.44196788,0.183206694,729.4381707,1.315727438,272.282924,37.32775922,22.12415283,1034.746078,1001.275623,44.99882347,1101.644598,1230.942324,66.00856652,1350.92144,959.0196238,71.99372709,1101.048404,0.053072173,0.011209364,3.12343101,0.000910931,89.11833373,130.4534562,142.5349845,25.69744343,0.1733,8.940773284,low
2024-02-08 19:00:00,380,3557.540804,3489.850954,2119.027547,1.871715574,1529.14713,72.16268292,2.582209881,26.32874024,64.64841682,1.335007114,21.63052596,33.45870947,23.98017226,178.3487989,1.376466833,67.20880099,37.68391008,0.157731454,714.5671939,1.319811506,269.3461511,37.69360718,22.33342544,1050.984819,1100.218286,55.01243646,1149.38392,1302.091562,66.04702042,1350.853928,936.8010071,71.94667708,1099.983969,0.059493495,0.011144941,3.101065697,0.000910931,91.70177049,122.7660131,,25.6642631,0.2202,8.84963984,low
2024-02-08 20:00:00,380,3542.535985,3485.718842,2059.080385,1.874179028,1488.128148,72.27149353,2.669013757,26.56371098,52.03641582,1.310729823,16.44810497,31.60883529,23.80703591,156.3805109,1.290699987,48.48706873,31.00582576,0.149164555,711.2025083,1.323254243,270.2587379,38.00025095,22.27372483,1049.038754,1101.425772,54.99038499,1149.019132,1300.235092,66.09873372,1349.202951,963.590017,71.99925663,1100.421166,0.063669654,0.011144871,3.104131462,0.000910931,92.02117257,122.7660131,,25.6642631,0.2202,8.84963984,low
2024-02-08 22:00:00,372,3372.150909,3474.07103,2063.988843,1.890971976,1506.829165,73.0056836,2.501051788,25.6149786,65.71544066,1.298096884,20.12132104,30.61886345,23.90962915,159.7532241,1.276507866,47.44035096,29.69602099,0.151743114,716.1570005,1.328178372,275.2626715,38.43607914,22.20139113,1044.311809,1099.149909,55.02979461,1150.404373,1300.996604,65.8947779,1349.639055,979.0670364,72.02602809,1100.280533,0.055076885,0.010925132,3.040241913,0.000910931,91.22418894,122.7660131,,25.6642631,0.2202,8.84963984,low
2024-02-08 23:00:00,381,3388.611804,3471.792582,2085.76522,1.876267374,1509.332963,72.36351188,2.348680509,25.37123303,65.7877938,1.31357318,20.93961521,31.82902785,23.7518251,151.2604495,1.264731967,43.27930207,28.61243782,0.169164494,710.8282437,1.326599789,272.2238537,38.29671318,22.15093147,1046.883968,1102.169472,54.98634456,1150.124934,1300.987112,66.05452327,1350.633969,968.3328422,72.04638796,1101.512686,0.044935886,0.011201417,3.111356009,0.000910931,89.62366774,122.7660131,,25.6642631,0.2202,8.84963984,low
2024-02-09 9:00:00,380,3654.190162,3494.578578,2182.390932,1.875234906,1578.262436,72.31804407,2.422357969,25.85482513,63.75136426,1.324941222,20.84665682,32.69993836,23.33718058,164.7026095,1.312594929,53.87124273,32.70819017,0.154555638,757.1262978,1.326254881,289.7236048,38.26621868,22.20200298,1006.249202,1100.847188,54.9897999,1150.486952,1300.328083,66.10387853,1350.382051,976.3947251,69.98483738,1148.843909,0.040910877,0.011145558,3.108255075,0.000910931,90.75364684,120.7937008,138.4923077,24.83188832,0.2065,6.070946455,low
2024-02-09 10:00:00,377,3447.538205,3580.174917,2209.820847,1.874142261,1597.034689,72.26987163,2.333429385,25.77324394,64.52046596,1.319817021,20.84606467,32.30922833,22.80834523,148.102177,1.344426615,52.07659768,35.16261457,0.162143612,756.9355077,1.32605678,289.5179665,38.24869669,22.21913757,991.334106,1100.280729,54.99661158,1150.114133,1300.498432,65.99613219,1349.514794,978.3768079,70.01033514,1149.426894,0.038824825,0.011088979,3.081569965,0.000910931,90.07517457,120.7937008,138.4923077,24.83188832,0.2065,6.070946455,low
2024-02-09 12:00:00,380,3543.723313,3599.535666,2026.149895,1.860809176,1452.293323,71.67748677,2.432294472,26.16938756,62.96547439,1.321754428,20.43689789,32.4573079,22.81190972,153.9900372,1.306132213,49.50736997,32.14972271,0.174688873,753.700799,1.317316051,282.4142192,37.47033566,22.09620074,996.3786444,1101.416966,55.03615522,1169.820676,1329.994391,66.01456934,1349.543955,997.3146636,70.03652753,1150.441116,0.034652722,0.011134809,3.105674961,0.000910931,89.48155901,120.7937008,138.4923077,24.83188832,0.2065,6.070946455,low
2024-02-09 13:00:00,372,3392.851788,3585.525704,1961.535886,1.875112419,1418.438515,72.31264668,2.317739466,25.56917491,62.52560408,1.31904978,20.16479894,32.25046641,23.96283999,135.9803876,1.253901148,37.54009958,27.60699557,0.184079757,755.556631,1.311627504,279.2401189,36.95819842,21.90779351,1022.19884,1101.873838,54.9504283,1170.30412,1331.312663,66.06744495,1350.797343,999.5081806,69.98691848,1150.385583,0.03298277,0.010949244,3.040374056,0.000910931,88.77085293,120.7937008,138.4923077,24.83188832,0.2065,6.070946455,low
2024-02-09 14:00:00,383,3459.695607,3578.435475,2020.046044,1.875152323,1460.78428,72.31440514,2.249142982,25.81612264,64.39467773,1.320508198,20.83947395,32.36210613,23.96460547,139.1606286,1.253708986,38.38409993,27.5825859,0.184764179,733.875665,1.316712347,274.588345,37.41619434,22.38961842,1015.888894,1119.252257,55.02760465,1183.150618,1338.92717,65.80137318,1350.426645,997.6655307,70.00567298,1150.536552,0.033288271,0.01128574,3.119405254,0.000910931,88.18547742,120.7937008,138.4923077,24.83188832,0.2065,6.070946455,low
2024-02-09 15:00:00,380,3510.796956,3575.467999,2064.738999,1.867359782,1485.984095,71.96958528,2.344792355,25.90118877,62.24128409,1.316589051,19.95551463,32.06154069,23.78659038,141.1276819,1.252871184,38.88020558,27.54966641,0.163942045,750.4998594,1.314678579,279.4368877,37.23343638,22.27520494,1044.647492,1150.386543,55.03213807,1199.645967,1351.340437,66.22012868,1349.636571,993.4139432,69.98688402,1150.673139,0.033849169,0.011104773,3.108699596,0.000910931,89.55681049,120.7937008,138.4923077,24.83188832,0.2065,6.070946455,low
2024-02-09 16:00:00,378,3588.456942,3584.650821,2024.32531,1.863283078,1453.223505,71.78804205,2.358470711,26.16033964,61.57042796,1.319695252,19.88719081,32.29990674,23.81577857,137.0988073,1.24556294,36.84631404,26.87573638,0.180067719,753.0074731,1.305220586,273.9143087,36.3760412,22.26543283,1046.686959,1149.108804,54.96125455,1199.884517,1349.339719,66.01085542,1350.619194,989.625774,70.03562114,1151.021481,0.034410067,0.011190358,3.091806025,0.000910931,89.10668732,120.7937008,138.4923077,24.83188832,0.2065,6.070946455,low
2024-02-09 17:00:00,383,3539.869369,3571.175896,2047.360588,1.868452823,1474.470723,72.01812578,2.301379808,25.51727128,62.58443714,1.318075664,20.13701936,32.17576171,23.82049292,139.2711875,1.24960796,37.94014474,27.24191947,0.18087258,747.0260266,1.311903397,276.2736769,36.98313942,22.17463674,1040.121939,1149.655219,55.0070802,1199.995538,1350.720329,65.95537219,1349.966096,996.7474598,69.96877321,1149.634716,0.034970965,0.011236242,3.125805437,0.000910931,88.9215901,124.4535117,,25.15267626,0.1695,8.923909891,low
2024-02-09 18:00:00,373,3521.967463,3533.218195,2019.821483,1.862030961,1448.860838,71.73212336,2.345497276,25.88608706,61.60232447,1.315416291,19.69503426,31.97125179,23.97306844,132.1242747,1.239039669,34.70104692,26.26394506,0.181260368,758.8978888,1.30815081,278.0829555,36.64300028,22.14458108,1039.358709,1149.811226,54.9879488,1198.864895,1350.652079,65.95575157,1349.780555,976.8318131,70.04292674,1149.261511,0.035531863,0.011007057,3.053817631,0.000910931,89.04676151,124.4535117,,25.15267626,0.1695,8.923909891,low
2024-02-09 21:00:00,380,3572.707424,3523.030756,2149.483334,1.862726919,1542.538318,71.76321366,2.373426983,25.83352632,56.89495836,1.322686109,18.50699888,32.52836352,23.60545416,152.5058246,1.273869113,44.97676691,29.49183549,0.175650683,725.3024734,1.312402962,268.5669861,37.02827385,22.13687886,1018.137739,1149.707922,55.0313952,1200.242178,1350.727534,66.08078933,1349.500041,999.6193807,70.01343639,1150.250155,0.054648486,0.011240489,3.109037229,0.000910931,89.43393656,124.4535117,,25.15267626,0.1695,8.923909891,low
2024-02-09 22:00:00,380,3625.728291,3519.878273,2191.191398,1.865251477,1574.936294,71.8757976,2.380310288,25.87718224,70.6841962,1.323171035,23.0185257,32.56530729,23.91277573,161.3057851,1.262127769,45.75067689,28.36270061,0.148215886,739.1842249,1.315076726,275.4884837,37.26925906,22.28432473,1047.058761,1150.270227,54.96071071,1199.301362,1351.131953,66.04067017,1349.732217,1000.312244,70.0127694,1150.672615,0.054733997,0.011170127,3.125625515,0.000910931,90.57052107,124.4535117,,25.15267626,0.1695,8.923909891,low
2024-02-10 0:00:00,379,3622.968079,3508.480123,2197.764266,1.871639538,1585.891747,72.15931988,2.420990195,25.81847604,63.41835004,1.327609371,20.86602303,32.90218528,23.74939965,152.8725776,1.269796019,44.43028446,29.06360653,0.155562534,737.280323,1.319194784,277.5013051,37.63850688,22.12851452,1044.738852,1151.420771,55.06624221,1199.580337,1351.039544,65.97415959,1349.709463,990.31553,70.01278241,1150.282786,0.054905017,0.011115577,3.115395941,0.000910931,90.37413137,124.4535117,,25.15267626,0.1695,8.923909891,low
2024-02-10 3:00:00,378,3651.515954,3531.589736,2211.31505,1.864611931,1588.770281,71.84730557,2.369798293,25.85047594,68.7666641,1.331521419,22.82864474,33.19725486,23.99906741,162.0553189,1.274287313,47.69339847,29.43031972,0.15405374,728.3325826,1.323809606,277.127399,38.04956769,22.21789713,1024.049322,1150.218371,54.95554464,1200.832835,1350.776148,65.98464801,1349.788248,998.8725011,70.00662813,1150.736982,0.055161547,0.011093559,3.091257323,0.000910931,90.34525226,124.4535117,,25.15267626,0.1695,8.923909891,low
2024-02-10 5:00:00,380,3752.167795,3533.342154,2138.807742,1.859050615,1531.35897,71.59872017,2.606486615,26.48194204,68.09430695,1.337016015,22.88566152,33.6087737,24.32904451,163.7164759,1.293691814,50.88902462,31.08363062,0.149721939,733.8584795,1.320509635,277.0750106,37.75591867,22.19476948,1044.689726,1149.918752,55.09223847,1200.470701,1350.945975,66.05141358,1350.934448,990.2685579,70.01561942,1149.131859,0.055647558,0.011145379,3.102027414,0.000910931,93.20937904,122.2559078,150.5366726,27.60834676,0.1428,9.154713268,high
2024-02-10 7:00:00,380,3700.845236,3514.328988,2068.423768,1.877252149,1497.680139,72.40683279,2.493410646,25.92192667,68.55148839,1.336883182,23.03252205,33.59886501,24.25447303,151.9933997,1.271633855,44.30263274,29.1477346,0.153755658,735.003076,1.32598872,281.0848422,38.24267562,22.25415587,1025.925198,1149.693849,55.03183019,1198.791578,1350.758116,65.9180941,1349.062102,992.2321331,69.98727847,1150.70568,0.056282324,0.011122135,3.095422698,0.000910931,92.89177766,122.2559078,150.5366726,27.60834676,0.1428,9.154713268,high
2024-02-10 12:00:00,380,3749.772407,3585.036093,2011.808602,1.838443548,1421.634353,70.6644932,3.766996306,27.37414008,96.68792896,1.369140466,34.75798919,35.94863347,25.67585787,182.5960788,1.296238328,56.6840268,31.04339763,0.199361599,639.5908194,1.323733488,243.3183248,38.04281072,27.0258862,1148.095901,1106.950551,54.94580748,1240.116583,1350.479736,65.25832623,1349.560946,1018.659769,70.00010339,1150.094807,0.060317307,0.011159462,3.095774665,0.000910931,93.84479603,122.2559078,150.5366726,27.60834676,0.1428,9.154713268,high
2024-02-10 13:00:00,381,3754.509283,3575.18365,2051.129866,1.851121565,1461.260123,71.24171644,3.780435072,27.32561672,107.92332,1.382521503,39.81419985,36.89119261,24.94366609,198.6091864,1.311677066,64.07943951,32.2640864,0.172084973,634.1579941,1.333109849,246.4929682,38.86933075,27.2010742,1149.107031,1099.833891,55.00500901,1250.391786,1347.97429,66.23374257,1350.975447,1046.956866,69.99918333,1151.098535,0.065180705,0.011426774,3.107116701,0.000910931,94.795941,122.2559078,150.5366726,27.60834676,0.1428,9.154713268,high
2024-02-10 14:00:00,379,3698.854476,3572.592513,2090.492811,1.849784648,1488.038299,71.18122056,3.952793705,27.21022648,117.3051563,1.391577823,44.01152606,37.51883332,24.57810857,210.9234085,1.324249056,70.10334733,33.23639981,0.186203207,611.2527996,1.34299369,242.8390617,39.72808989,27.25533334,1150.226306,1100.376164,55.01060412,1250.100293,1347.571235,65.82814487,1350.028535,1048.817116,69.98337101,1149.85227,0.070044102,0.010906105,3.098913896,0.000910931,94.85294254,122.2559078,150.5366726,27.60834676,0.1428,9.154713268,high
2024-02-10 15:00:00,380,3735.244386,3578.278456,2076.598899,1.848777522,1477.200879,71.13558999,3.984740982,27.10075927,111.4663247,1.393292525,41.95230266,37.63675063,24.53911263,208.5019866,1.329605497,70.26427083,33.699569,0.179484962,616.86948,1.339541212,243.2289275,39.42956094,27.13115312,1179.037167,1100.649587,54.92823903,1249.867717,1350.562761,65.98976698,1349.678628,1044.149535,70.02944127,1150.05123,0.0749075,0.011157426,3.103665773,0.000910931,95.07034988,122.2559078,150.5366726,27.60834676,0.1428,9.154713268,high
2024-02-10 16:00:00,380,3779.455269,3569.981263,2099.552656,1.848235758,1493.013379,71.11102334,3.851605447,26.86750489,111.7881405,1.387971247,41.66328793,37.26986399,24.13369529,209.5515284,1.327024863,70.21388636,33.50674027,0.174654243,634.5827237,1.332442792,246.2873581,38.81091446,27.25756907,1198.673619,1099.152411,55.00864447,1249.336716,1350.943331,65.98193353,1349.577308,1021.586014,69.9975988,1150.107688,0.078903147,0.011200233,3.105508206,0.000910931,95.05170163,122.2559078,150.5366726,27.60834676,0.1428,9.154713268,high
2024-02-10 17:00:00,380,3724.680619,3559.997761,2108.815954,1.854382851,1505.461034,71.38892473,3.770383733,26.91934922,111.6575636,1.390374067,41.79999058,37.43587916,24.0393214,203.567891,1.319002068,66.83635908,32.83246623,0.169823523,636.9531517,1.335551004,248.9379343,39.08261285,27.17977185,1200.817969,1100.392916,55.01763963,1250.342113,1350.491003,66.06198558,1349.95384,1018.913052,70.03563717,1149.633463,0.074736992,0.011160348,3.109181622,0.000910931,95.07497333,128.5959654,,26.44465744,0.1356,11.72693215,high
2024-02-10 18:00:00,380,3616.49819,3552.486265,2184.057917,1.858913423,1563.623171,71.59256899,3.940063845,26.85785925,105.1371983,1.400234056,40.06900333,38.1111576,24.09879387,193.4024986,1.316318152,63.06243771,32.60683711,0.164001843,625.4578621,1.345190067,249.6653202,39.91720871,27.40872304,1200.219586,1101.095387,54.99401704,1249.885411,1350.818364,65.75339905,1350.108413,1015.986836,69.97855369,1150.192386,0.06856022,0.011158507,3.090606535,0.000910931,95.42760274,128.5959654,,26.44465744,0.1356,11.72693215,high
2024-02-10 19:00:00,367,3665.846997,3551.759164,2114.26144,1.84464183,1500.01963,70.94768893,4.024632461,26.78324901,118.4469428,1.395306266,44.7431696,37.77486235,24.17070575,206.8619557,1.310338127,66.3527809,32.0758743,0.154594922,640.3105974,1.331770922,248.1332748,38.7520175,27.26346184,1106.754686,1009.492951,55.06371476,1250.609798,1349.875239,66.16535018,1350.488654,1021.274485,69.9935419,1149.979023,0.063022519,0.010759673,3.085675436,0.000910931,95.62256369,128.5959654,,26.44465744,0.1356,11.72693215,high
2024-02-10 20:00:00,318,3445.05945,3571.742589,1960.891097,1.815109813,1364.408486,69.58104346,3.232409587,26.23064836,109.5692733,1.373601281,39.73518022,36.26489346,24.72919258,176.96117,1.290867322,53.83703404,30.42307758,0.15999003,657.5516046,1.301612373,237.0188319,36.04566246,29.32456869,1094.373567,1000.123876,55.45255367,1249.813983,1351.006932,65.76788706,1350.060821,1024.549405,70.06259934,1150.346266,0.07934728,0.010291968,3.027646625,0.000910931,94.37610664,128.5959654,,26.44465744,0.1356,11.72693215,high
2024-02-11 4:00:00,372,3542.598912,3504.144627,2135.690061,1.87435803,1543.663725,72.27938891,2.589077636,25.66002424,77.4643662,1.32666114,25.4318629,32.83040209,24.29709343,175.5108965,1.289055613,53.82717289,30.6688496,0.14789646,697.4768658,1.337681096,273.8857848,39.2680816,26.93598625,1039.542969,1001.286994,54.9521985,1199.150964,1350.639642,66.09591892,1350.662416,1018.848007,67.9449834,1150.144988,0.050467287,0.010967834,4.73329086,0.000910931,92.77423169,128.5959654,,26.44465744,0.1356,11.72693215,high
2024-02-11 5:00:00,376,3546.65909,3496.349921,2082.255867,1.869815546,1500.860106,72.07856295,2.469286146,25.59745959,78.33443622,1.322243255,25.45446268,32.49460124,23.9327616,176.061413,1.284126387,53.26487626,30.25357763,0.16161458,691.5984609,1.332158398,268.2433195,38.78599139,26.62271138,1020.774776,1000.725392,54.99564459,1199.93396,1351.59005,65.88031939,1348.940343,1018.349976,68.06834831,1150.29429,0.048518537,0.011069103,4.781073799,0.000910931,91.15658485,123.659661,142.6498856,25.42887872,0.171,9.141315541,low
2024-02-11 9:00:00,382,3579.185698,3576.742908,2142.365182,1.8755989,1549.66013,72.33407934,2.511371046,26.06705346,74.57580417,1.322758895,24.26242531,32.5339104,23.23942678,185.0584258,1.309212664,59.97737482,32.40996704,0.165741185,687.0590217,1.343512684,273.2628414,39.77283359,26.82942051,992.4433138,999.0571447,55.03050592,1198.752808,1350.058802,65.75996062,1349.017802,1007.579414,68.00541655,1149.275902,0.062668203,0.011253079,4.85624269,0.000910931,91.50608841,123.659661,142.6498856,25.42887872,0.171,9.141315541,low
2024-02-11 12:00:00,380,3872.506371,3609.758841,2050.779996,1.859106457,1468.383571,71.60122362,2.54783566,26.29007881,76.44634784,1.327165943,25.12686689,32.86862957,23.81862726,173.5342945,1.28157873,52.12234592,30.03576099,0.17020327,711.5653131,1.32698221,272.7465839,38.33050584,26.51251507,1092.394382,999.4617903,55.04631747,1200.000126,1349.892661,66.523436,1349.729599,1018.065965,67.94762636,1150.291658,0.049013879,0.011169803,4.828956186,0.000910931,91.54722937,123.659661,142.6498856,25.42887872,0.171,9.141315541,low
2024-02-11 14:00:00,381,3724.276701,3591.079518,2013.682406,1.866769723,1448.71074,71.94335792,2.395311834,25.82225282,72.22921471,1.299101778,22.17315269,30.69831615,23.84294165,153.0387059,1.231485554,39.1652614,25.59173586,0.168708761,701.837515,1.336315009,274.763796,39.14920337,26.61209943,1080.725521,1000.108456,55.0665348,1199.73122,1350.158484,66.09062469,1351.446342,1014.652293,67.97377886,1148.723134,0.054873906,0.011564177,4.728885328,0.000910931,91.11630817,123.659661,142.6498856,25.42887872,0.171,9.141315541,low
2024-02-11 15:00:00,380,3739.065594,3596.182197,2049.981368,1.859520103,1468.191803,71.61976329,2.498376892,25.95497315,77.07832241,1.317794317,24.78389081,32.1541648,23.96197974,158.4759313,1.243902842,42.26406002,26.66907187,0.159953827,712.9457518,1.334002502,277.6739177,38.94741178,26.66198477,1095.575508,1000.236732,55.00498586,1200.552827,1350.727056,66.23238106,1349.452396,998.5695894,67.99316006,1150.634002,0.052863116,0.011202104,4.683354974,0.000910931,91.64358248,123.659661,142.6498856,25.42887872,0.171,9.141315541,low
2024-02-12 1:00:00,381,3856.5434,3552.327885,2063.719593,1.870334726,1487.974137,72.10156562,2.571959899,26.61252145,74.47897578,1.320809503,24.12012044,32.38513982,23.8592334,163.7734642,1.25797195,45.81296274,27.97337345,0.160139591,709.0930301,1.33454756,276.5110899,38.99503706,25.77947184,1088.307877,1000.965133,55.14125508,1200.562137,1350.45502,65.9735261,1350.246644,1020.15706,70.07927007,1151.217143,0.047847285,0.011194221,4.517460661,2.10E-05,91.93183701,118.4177778,,25.53127627,0.1657,8.174267711,low
2024-02-12 5:00:00,379,3599.42562,3526.060223,2073.584483,1.892034568,1514.788754,73.05170184,2.983048237,26.25348467,84.39000422,1.32786095,27.78221312,32.92121309,23.41291139,192.4044771,1.300633584,60.87327252,31.63817881,0.194106965,596.2461099,1.290586766,208.8332799,35.02467797,19.37490549,1099.151273,1000.118752,55.15624766,1200.602049,1349.732594,66.84345683,1350.070032,1015.169018,67.92142677,1150.510519,0.0438671,0.011138819,3.09572087,2.17E-05,92.14968596,121.6115385,145.1355556,22.64544084,0.1919,8.872319135,low
2024-02-12 11:00:00,382,3415.506192,3618.239661,2147.993322,1.875144569,1553.301253,72.31406342,2.213753405,25.7623879,46.6261746,1.308162906,14.64492166,31.40922836,23.7485178,131.1608121,1.260376372,37.2021742,28.36378763,0.192010644,667.7127553,1.350439856,269.5339312,40.36674888,19.71082063,1049.040172,989.8563976,55.03927224,1236.439579,1350.51832,65.98483384,1350.98305,1021.987478,70.02914466,1151.1493,0.038616351,0.011204366,4.614346949,2.27E-05,89.12970737,121.6115385,145.1355556,22.64544084,0.1919,8.872319135,low
2024-02-12 12:00:00,381,3623.047378,3627.803438,2062.513539,1.858898665,1476.59278,71.59190729,2.158105585,25.87049317,45.0764946,1.291505963,13.56562786,30.09468234,23.91867661,124.7294481,1.243427226,33.50752381,26.86416425,0.189086532,688.7288695,1.333236576,267.7806909,38.880422,19.8211897,1044.689928,998.6633156,54.95299308,1219.700036,1345.383337,66.27042707,1349.452838,1005.982511,69.94662041,1149.764176,0.038499576,0.011185916,3.855400608,2.28E-05,89.08457279,121.6115385,145.1355556,22.64544084,0.1919,8.872319135,low
2024-02-12 15:00:00,381,3674.46848,3623.708408,2014.34613,1.85257378,1436.376457,71.30733072,2.517780803,26.19872483,49.09285591,1.312785913,15.59589532,31.76815655,23.95063683,133.4560077,1.253185014,36.96777255,27.70034349,0.184273584,686.5407468,1.328280052,263.9408967,38.44504465,19.86162556,1049.631841,1000.736832,54.93053338,1220.122467,1348.822846,66.31835981,1349.46047,921.7985782,69.8149051,1150.365461,0.03814925,0.011186825,3.101149153,2.33E-05,91.16872591,121.6115385,145.1355556,22.64544084,0.1919,8.872319135,low
2024-02-12 20:00:00,380,3688.562231,3600.502286,2054.574153,1.863686322,1475.308228,71.80603465,2.568411237,25.48993627,74.00061885,1.377882217,27.05941775,36.56647495,23.82724298,152.2060505,1.281251559,45.42274944,29.84293284,0.173419419,692.7076823,1.31159847,255.994094,36.95557312,21.82929641,1084.751158,911.8943867,54.96818315,1220.991254,1350.13242,66.09489475,1350.657009,941.6042328,69.21643796,1145.714192,0.056416392,0.011196827,3.131720648,0.000659532,91.33488251,129.6097561,,22.64544084,0.16,9.583420391,low
2024-02-12 21:00:00,380,3687.585301,3596.609657,2114.19321,1.866761257,1521.01363,71.94298151,2.705260202,25.76709982,74.71244736,1.38495034,27.68867705,37.06032666,23.66398,155.3191936,1.28931231,47.40906326,30.5236347,0.175349222,698.2106153,1.310702444,257.4616418,36.87449548,21.73531944,1050.611113,904.5028688,55.02814877,1218.884114,1349.908244,65.96745475,1349.679381,946.5805008,69.90024661,1149.972396,0.06398305,0.011163133,3.102887309,0.000659532,91.76780734,129.6097561,,22.64544084,0.16,9.583420391,low
2024-02-12 22:00:00,380,3681.890281,3595.920796,2119.147291,1.863086328,1521.10825,71.77926031,2.812618905,25.94475152,73.18056891,1.389047918,27.32878889,37.34432418,23.67035773,153.9159939,1.290989822,47.20341108,30.66829502,0.176313918,716.1101829,1.309804413,263.4793154,36.79312509,21.9919784,1043.304241,908.2848287,55.00746367,1201.610849,1330.437313,65.97249973,1348.785453,943.7963656,68.91497609,1141.025659,0.067531341,0.01116587,3.098562133,0.000659532,92.47513707,129.6097561,,22.64544084,0.16,9.583420391,low
2024-02-12 23:00:00,381,3661.099069,3594.208195,2101.148788,1.866585423,1511.464798,71.93516263,2.804267074,26.0364478,75.52780537,1.396704498,28.60277667,37.87052533,23.92989659,153.6927832,1.291722586,47.16382343,30.68707747,0.167634148,699.3916272,1.31110093,258.149411,36.91056641,21.84424458,1118.398252,921.0702735,54.98311598,1199.85785,1350.776542,66.0039163,1350.638831,954.0205768,69.19642039,1143.019911,0.067256032,0.011178577,3.109404933,0.000659532,92.67599592,129.6097561,,22.64544084,0.16,9.583420391,low
2024-02-13 0:00:00,379,3721.532394,3587.145217,2101.477273,1.865930726,1511.089026,71.90603704,2.8292764,26.24406249,62.08786346,1.384017579,22.96968033,36.99544332,22.87702192,160.1424476,1.311099887,52.04991605,32.50226085,0.177079191,700.1451823,1.310289948,257.9134129,36.83713313,21.86148392,1123.561222,962.1651562,54.99798411,1199.982245,1349.649972,66.15108076,1350.198331,955.0553738,69.67600194,1149.391772,0.066980724,0.011137974,3.098512547,0.000659532,92.37308753,129.6097561,,22.64544084,0.16,9.583420391,low
2024-02-13 1:00:00,382,3652.744267,3575.483954,2122.097468,1.878157554,1537.387933,72.44662207,2.987678011,26.44676117,61.46037417,1.387732603,22.89604476,37.25334424,23.14127826,159.7361517,1.310909581,51.8938673,32.4872402,0.177432902,706.4110202,1.312702255,261.7627071,37.05529778,21.9306297,1107.025703,979.1377579,55.01854184,1200.17483,1350.930171,66.00329571,1349.310281,963.9855449,69.79952442,1147.805698,0.066705415,0.011234536,3.117850422,0.000659532,92.71937411,129.6097561,,22.64544084,0.16,9.583420391,low
2024-02-13 2:00:00,378,3560.61911,3567.477544,2125.686072,1.879422372,1541.167935,72.50214204,2.810892019,25.58487793,68.59100107,1.376029404,24.99194001,36.43617911,22.74010079,174.6450724,1.331213833,59.584213,34.11731702,0.177020048,653.5835272,1.321050372,247.0816109,37.80413683,21.39898654,1136.776996,995.037878,54.93668037,1199.770202,1350.464976,65.38807675,1349.76118,961.4954455,69.56800758,1147.488035,0.066430107,0.011108382,3.084696367,0.000659532,92.31053287,129.6097561,,22.64544084,0.16,9.583420391,low
